scope,dataset,model,far_percent,frr_percent,eer_percent,false_accepts,false_rejects,aggregation,source
general typing ALIGNED_RESULTS.md,cmu,pooled/extra_trees,1.72,90.9,24.19,155/9000,909/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,cmu_only/distance,4.14,90.6,26.31,373/9000,906/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,cmu_only/logistic,4.12,75.7,25.62,371/9000,757/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,cmu_only/extra_trees,5.91,71.0,24.3,532/9000,710/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,keyrecs_only/distance,0.88,98.8,26.31,79/9000,988/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,keyrecs_only/logistic,0.66,95.4,28.98,59/9000,954/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,cmu,keyrecs_only/extra_trees,0.87,98.4,25.92,78/9000,984/1000,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,Shipped positional scorer,50.97,13.46,31.64,9257/18161,188/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,pooled/distance,3.56,87.47,31.64,646/18161,1222/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,pooled/logistic,3.83,88.98,29.42,695/18161,1243/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,pooled/extra_trees,4.58,82.61,30.78,831/18161,1154/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,cmu_only/distance,7.41,75.02,31.64,1346/18161,1048/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
general typing ALIGNED_RESULTS.md,fixed,cmu_only/logistic,9.79,68.58,30.57,1778/18161,958/1397,pooled; rounded source table,.worktrees/general-typing/experiments/general_typing/ALIGNED_RESULTS.md
